,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
48,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58)",[0.57552562 0.58936669 0.58147332 0.56191786 0.57551463],0.5767596219687807,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19')",0.011560587432210865,0.00899452977341136,0.00449726488670568
49,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58)",[0.5695628  0.59917814 0.58168191 0.55570104 0.57233309],0.5756913953760462,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'L_awayTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19')",0.01850073850316861,0.014394203086358593,0.007197101543179296
2,"(4, 6)",[0.58995258 0.58759127 0.56779916 0.54959955 0.58265096],0.5755187036959837,"('SEASON', 'ARENACAPACITY_homeTeam')",0.01937634354679102,0.015075453557478016,0.007537726778739007
51,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 17, 18, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.57439602 0.58872346 0.57516973 0.55212165 0.56505231],0.5710926335425743,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_awayTeam', 'L_awayTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.015580829291904852,0.012122414521082604,0.006061207260541301
50,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.57577393 0.57997579 0.58066847 0.54920479 0.56960149],0.5710448940866552,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'L_awayTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.014920577028866417,0.01160871582949927,0.005804357914749635
52,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 17, 18, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.56719341 0.59304878 0.57745755 0.55537023 0.56116535],0.5708470615153971,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_PCT_homeTeam', 'W_awayTeam', 'L_awayTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.017082592082507855,0.013290836991989586,0.006645418495994793
54,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.55814008 0.58357999 0.59490498 0.5502523  0.566991  ],0.570773668924473,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.021051832980816452,0.016379041259032712,0.008189520629516356
53,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.57545282 0.59320814 0.58232064 0.546972   0.55504051],0.5705988220546079,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_PCT_homeTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.022056364773073947,0.017160601120655625,0.008580300560327813
55,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.56175196 0.58074897 0.58689927 0.55031006 0.55542689],0.5670274292447923,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKDAY', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.018402959463034826,0.01431812767125914,0.007159063835629571
57,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.56365283 0.58071735 0.57898768 0.54316515 0.55976767],0.565258137792058,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_homeTeam', 'L_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKDAY', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.017700745134683324,0.013771781067272969,0.006885890533636484
56,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.55792686 0.57927571 0.57188772 0.55298201 0.55145205],0.5627048697754269,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'L_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKDAY', 'WEEKEND_GAME', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.01411372246697425,0.010980955568845806,0.005490477784422902
58,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.5544919  0.58508236 0.56679559 0.51476559 0.55775496],0.5557780795622425,"('HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_homeTeam', 'L_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKDAY', 'WEEKEND_GAME', 'MONTH_NUM', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.029688346810545635,0.023098542429322483,0.01154927121466124
1,"(6,)",[0.56616244 0.54971024 0.5290993  0.54320167 0.55334145],0.5483030191979734,"('ARENACAPACITY_homeTeam',)",0.015648189050764115,0.012174822701907508,0.006087411350953754
59,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.55240354 0.57347655 0.54128481 0.49250702 0.53823378],0.5395811375396097,"('GAME_ID', 'HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_homeTeam', 'L_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKDAY', 'WEEKEND_GAME', 'MONTH_NUM', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.034170387443419305,0.026585722311349643,0.01329286115567482
60,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)",[0.56075639 0.55549644 0.52514395 0.4855758  0.53727247],0.5328490103110368,"('GAME_DATE_EST', 'GAME_ID', 'HOME_TEAM_ID', 'VISITOR_TEAM_ID', 'SEASON', 'TEAM_ID_away', 'ARENACAPACITY_homeTeam', 'YEARFOUNDED_homeTeam', 'CONFERENCE_homeTeam', 'ARENACAPACITY_awayTeam', 'YEARFOUNDED_awayTeam', 'CONFERENCE_awayTeam', 'G_homeTeam', 'W_homeTeam', 'L_homeTeam', 'W_PCT_homeTeam', 'G_awayTeam', 'W_awayTeam', 'L_awayTeam', 'W_PCT_awayTeam', 'WEEKDAY', 'WEEKEND_GAME', 'MONTH_NUM', 'PLAYOFF_GAME', 'HIST_PPG_homeTeam', 'HIST_FGpercent_homeTeam', 'HIST_FTpercent_homeTeam', 'HIST_FG3percent_homeTeam', 'HIST_APG_homeTeam', 'HIST_REB_homeTeam', 'HIST_PPG_awayTeam', 'HIST_FGpercent_awayTeam', 'HIST_FTpercent_awayTeam', 'HIST_FG3percent_awayTeam', 'HIST_APG_awayTeam', 'HIST_REB_awayTeam', 'DIFF_HIST_PPG', 'DIFF_HIST_FG', 'DIFF_HIST_FT', 'DIFF_HIST_FG3', 'DIFF_HIST_APG', 'DIFF_HIST_REB', 'PPG19_homeTeam', 'FGper19_homeTeam', 'FTper19_homeTeam', 'FG3per19_homeTeam', 'APG19_homeTeam', 'REB19_homeTeam', 'PPG19_awayTeam', 'FGper19_awayTeam', 'FTper19_awayTeam', 'FG3per19_awayTeam', 'APG19_awayTeam', 'REB19_awayTeam', 'DIFF_PPG19', 'DIFF_FG19', 'DIFF_FT19', 'DIFF_FG319', 'DIFF_APG19', 'DIFF_REB19')",0.034513922134915914,0.02685300397233657,0.013426501986168283
